timestamp,channel_1,channel_2,channel_3,channel_4
1737017483313244.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483399587.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483549203.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483634808.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483742523.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483829289.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017483915185.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017484023174.0,0.2878422141075134,-0.14279575645923615,0.7767675518989563,0.9866465330123901
1737017484151983.0,0.2878422141075134,-0.14279575645923615,0.734566867351532,0.9866465330123901
1737017484261015.0,0.2878422141075134,-0.14279575645923615,0.7014812231063843,0.9866465330123901
1737017484376183.0,0.2878422141075134,-0.14279575645923615,0.6754062175750732,0.9866465330123901
1737017484447847.0,0.2878422141075134,-0.14279575645923615,0.6707715392112732,0.9866465330123901
1737017484533452.0,0.2878422141075134,0.009997387416660786,0.6786583662033081,0.9866465330123901
1737017484618239.0,0.2878422141075134,0.06256630271673203,0.6338247656822205,0.5558375716209412
1737017484766874.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.6215814352035522
1737017484855444.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017484964186.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485048952.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485134948.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485241378.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485370112.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485454958.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485561994.0,0.2878422141075134,0.06256630271673203,0.379048615694046,0.742789626121521
1737017485648257.0,0.2878422141075134,0.06256630271673203,0.3693474531173706,0.742789626121521
1737017485754962.0,0.2878422141075134,0.09944192320108414,0.3552170693874359,0.742789626121521
1737017485840876.0,0.2878422141075134,0.19094862043857574,0.3552170693874359,0.793883204460144
1737017485990804.0,0.2878422141075134,0.2410314381122589,0.3552170693874359,0.8481085896492004
1737017486076915.0,0.2878422141075134,0.25913769006729126,0.3552170693874359,0.8286648392677307
1737017486164117.0,0.2878422141075134,0.22390688955783844,0.3552170693874359,0.7686710953712463
1737017486270960.0,0.2878422141075134,0.17002393305301666,0.5980843901634216,0.6730608344078064
1737017486356971.0,0.17113551497459412,0.11197827011346817,0.5215677618980408,0.34627410769462585
1737017486442116.0,0.22264418005943298,0.056027624756097794,0.45281854271888733,0.3647190034389496
1737017486591882.0,0.2805776000022888,0.011520070023834705,0.397997111082077,0.39768385887145996
1737017486698863.0,0.330058753490448,-0.019365297630429268,0.3629385232925415,0.46077048778533936
1737017486786942.0,0.3753361105918884,-0.03216978907585144,0.34616419672966003,0.5348690748214722
1737017486875162.0,0.42751431465148926,-0.03152324631810188,0.33963996171951294,0.5983819961547852
1737017486962090.0,0.4991246163845062,-0.017198748886585236,0.34197375178337097,0.658797562122345
1737017487069960.0,0.5810849666595459,0.05058329179883003,0.34197375178337097,0.7231195569038391
1737017487197839.0,0.6468678116798401,0.17401628196239471,0.34197375178337097,0.7818645238876343
1737017487285131.0,0.6854720711708069,0.31494635343551636,0.34197375178337097,0.7818645238876343
1737017487393113.0,0.6854720711708069,0.31470388174057007,0.34197375178337097,0.7818645238876343
1737017487480218.0,0.6854720711708069,0.318361759185791,0.272861123085022,0.7818645238876343
1737017487586143.0,0.7095412015914917,0.32555249333381653,0.1789475381374359,0.8029049038887024
1737017487673068.0,0.7379343509674072,0.343829870223999,0.10202882438898087,0.8321051001548767
1737017487822902.0,0.7698298096656799,0.37256085872650146,0.07506684958934784,0.8655773401260376
1737017487909110.0,0.8022333979606628,0.41147172451019287,0.10028817504644394,0.9013211131095886
1737017487997228.0,0.8345975279808044,0.4588828384876251,0.15561515092849731,0.9405077695846558
1737017488082165.0,0.8672391176223755,0.512109100818634,0.22224141657352448,0.9824754595756531
1737017488189186.0,0.903479814529419,0.5715025663375854,0.22224141657352448,1.020313024520874
1737017488276441.0,0.9447311758995056,0.6373063921928406,0.22224141657352448,1.053127408027649
1737017488405005.0,0.9881719350814819,0.7148957848548889,0.22224141657352448,1.053127408027649
1737017488511753.0,0.9881719350814819,0.7148957848548889,0.22224141657352448,1.053127408027649
1737017488617813.0,0.9881719350814819,0.7148957848548889,0.22224141657352448,1.053127408027649
1737017488705888.0,0.9881719350814819,0.7148957848548889,0.22224141657352448,1.053127408027649
1737017488792914.0,0.9881719350814819,0.7148957848548889,0.22224141657352448,1.053127408027649
1737017488901983.0,0.9881719350814819,0.4637981951236725,0.22224141657352448,1.053127408027649
1737017489053772.0,0.9881719350814819,0.5009301900863647,0.22224141657352448,1.053127408027649
1737017489118805.0,0.9881719350814819,0.5009301900863647,0.22224141657352448,1.053127408027649
1737017489204520.0,0.9881719350814819,0.5009301900863647,0.22224141657352448,1.053127408027649
1737017489312322.0,0.9881719350814819,0.5009301900863647,0.22224141657352448,1.053127408027649
1737017489398946.0,0.9881719350814819,0.5009301900863647,0.22224141657352448,1.053127408027649
1737017489485105.0,0.9881719350814819,0.43501412868499756,-0.037021204829216,1.053127408027649
1737017489635933.0,0.9881719350814819,0.37928470969200134,-0.11981841921806335,1.053127408027649
1737017489742058.0,0.9881719350814819,0.3318174481391907,-0.18282176554203033,1.053127408027649
1737017489827905.0,0.9881719350814819,0.2886250615119934,-0.2284039407968521,1.053127408027649
1737017489913148.0,0.9881719350814819,0.24949043989181519,-0.2489333599805832,1.053127408027649
1737017490040986.0,0.9881719350814819,0.21603627502918243,-0.2502526342868805,1.053127408027649
1737017490105086.0,0.9881719350814819,0.19886600971221924,-0.4109959006309509,0.6031020879745483
1737017490252962.0,0.3643815815448761,0.15867109596729279,-0.39321595430374146,0.6669884920120239
1737017490338914.0,0.38585835695266724,0.06603313982486725,-0.3860202431678772,0.6897329688072205
1737017490449389.0,0.39350685477256775,-0.0935269445180893,-0.37447816133499146,0.686993420124054
1737017490534949.0,0.39350685477256775,-0.31609028577804565,-0.34344691038131714,0.686993420124054
1737017490620911.0,0.39350685477256775,-0.30168962478637695,-0.2644396722316742,0.686993420124054
1737017490706557.0,0.39350685477256775,-0.2870388925075531,-0.1631246954202652,0.686993420124054
1737017490855933.0,0.39350685477256775,-0.28388211131095886,0.004561545327305794,0.686993420124054
1737017490942207.0,0.39350685477256775,-0.2900504171848297,0.2379603534936905,0.686993420124054
1737017491049929.0,0.39350685477256775,-0.3018505871295929,0.26595279574394226,0.686993420124054
1737017491138179.0,0.39350685477256775,-0.3153054118156433,0.29609259963035583,0.686993420124054
1737017491244042.0,0.39350685477256775,-0.3301619291305542,0.4574975371360779,0.686993420124054
1737017491332121.0,0.39350685477256775,-0.3401009142398834,0.5219627618789673,0.7108431458473206
1737017491459827.0,0.40466979146003723,-0.3443293273448944,0.5412676334381104,0.7500132918357849
1737017491568022.0,0.4332805275917053,-0.3467249870300293,0.5449993014335632,0.7806068658828735
1737017491653852.0,0.4332805275917053,-0.349675714969635,0.5460392236709595,0.7806068658828735
1737017491760928.0,0.4332805275917053,-0.33991968631744385,0.5454402565956116,0.7806068658828735
1737017491846915.0,0.4332805275917053,-0.3091057538986206,0.544556200504303,0.7806068658828735
1737017491935233.0,0.4332805275917053,-0.27125900983810425,0.5429172515869141,0.7806068658828735
1737017492083917.0,0.4332805275917053,-0.23998714983463287,0.5379042625427246,0.7806068658828735
1737017492170926.0,0.4332805275917053,-0.22576642036437988,0.5236490964889526,0.7806068658828735
1737017492259047.0,0.22044754028320312,-0.22820772230625153,0.49901410937309265,-0.1435956358909607
1737017492367065.0,0.20594123005867004,-0.2337190806865692,0.43705281615257263,-0.1166217178106308
1737017492454224.0,0.20722094178199768,-0.236068993806839,0.2847740948200226,-0.0822402834892273
1737017492539127.0,0.2164633572101593,-0.23016074299812317,0.2652709484100342,-0.047497719526290894
1737017492690070.0,0.22121277451515198,-0.21983568370342255,0.2488466501235962,-0.005028788466006517
