timestamp,channel_1,channel_2,channel_3
1737017483290144.0,0.11962890625,0.859832763671875,-11.043243408203125
1737017483290209.0,-0.5682373046875,-0.471038818359375,-11.118011474609375
1737017483290237.0,-0.28411865234375,-1.801910400390625,-10.594635009765625
1737017483334117.0,-0.2691650390625,-3.12530517578125,-10.205841064453125
1737017483334143.0,-0.04486083984375,-4.0673828125,-9.49554443359375
1737017483334147.0,0.6280517578125,-4.42626953125,-8.785247802734375
1737017483377138.0,0.725250244140625,-4.5758056640625,-7.902984619140625
1737017483377193.0,0.13458251953125,-4.2767333984375,-7.379608154296875
1737017483377182.0,0.770111083984375,-4.463653564453125,-7.58148193359375
1737017483442150.0,-0.485992431640625,-4.119720458984375,-7.110443115234375
1737017483442218.0,-1.7047119140625,-3.162689208984375,-6.721649169921875
1737017483442207.0,-1.293487548828125,-3.70849609375,-7.125396728515625
1737017483485716.0,-2.4224853515625,-2.811279296875,-5.689849853515625
1737017483485722.0,-2.4822998046875,-2.534637451171875,-4.523468017578125
1737017483485727.0,-2.1832275390625,-2.235565185546875,-3.611297607421875
1737017483549926.0,-1.7645263671875,-2.429962158203125,-2.9010009765625
1737017483549953.0,-1.2860107421875,-2.3028564453125,-1.876678466796875
1737017483549962.0,-0.411224365234375,-2.265472412109375,-1.024322509765625
1737017483613242.0,-0.2093505859375,-1.6448974609375,-0.7177734375
1737017483613254.0,0.11962890625,-0.97198486328125,-0.22430419921875
1737017483613247.0,0.231781005859375,-1.114044189453125,-0.43365478515625
1737017483677185.0,0.366363525390625,-0.70281982421875,-0.52337646484375
1737017483677220.0,0.067291259765625,-0.037384033203125,-0.157012939453125
1737017483677225.0,0.485992431640625,1.039276123046875,-0.127105712890625
1737017483719172.0,0.859832763671875,1.8841552734375,0.052337646484375
1737017483719202.0,1.77947998046875,2.071075439453125,0.695343017578125
1737017483719211.0,3.013153076171875,1.457977294921875,1.188812255859375
1737017483784404.0,3.7384033203125,0.426177978515625,1.7645263671875
1737017483784409.0,4.0374755859375,-0.67291259765625,2.37762451171875
1737017483784412.0,4.418792724609375,-1.54022216796875,2.953338623046875
1737017483829463.0,4.284210205078125,-2.489776611328125,3.446807861328125
1737017483829469.0,4.134674072265625,-2.549591064453125,4.104766845703125
1737017483829472.0,4.044952392578125,-1.906585693359375,4.732818603515625
1737017483892139.0,3.865509033203125,-0.994415283203125,5.884246826171875
1737017483892182.0,4.792633056640625,-3.386993408203125,6.721649169921875
1737017483892176.0,4.2767333984375,-1.1962890625,6.228179931640625
1737017483936155.0,5.211334228515625,-5.749664306640625,7.035675048828125
1737017483936190.0,5.839385986328125,-7.7459716796875,6.5496826171875
1737017483936197.0,6.14593505859375,-9.3011474609375,5.802001953125
1737017484001168.0,6.736602783203125,-9.996490478515625,5.263671875
1737017484001214.0,6.990814208984375,-10.12359619140625,5.076751708984375
1737017484001223.0,7.3272705078125,-9.667510986328125,5.136566162109375
1737017484066336.0,6.811370849609375,-9.547882080078125,4.987030029296875
1737017484066344.0,6.14593505859375,-8.9422607421875,4.912261962890625
1737017484066351.0,5.555267333984375,-7.813262939453125,4.673004150390625
1737017484108319.0,4.942169189453125,-5.959014892578125,4.433746337890625
1737017484108324.0,4.269256591796875,-3.66363525390625,4.38140869140625
1737017484108328.0,4.35150146484375,-2.534637451171875,5.0244140625
1737017484174274.0,4.044952392578125,-3.00567626953125,5.779571533203125
1737017484174312.0,4.007568359375,-2.743988037109375,6.3104248046875
1737017484174319.0,3.4991455078125,-2.22808837890625,6.243133544921875
1737017484218124.0,3.416900634765625,-0.904693603515625,6.7889404296875
1737017484218160.0,3.46923828125,-0.171966552734375,7.529144287109375
1737017484218167.0,3.850555419921875,-0.216827392578125,8.433837890625
1737017484282183.0,3.686065673828125,-0.01495361328125,9.13665771484375
1737017484282227.0,4.104766845703125,0.127105712890625,10.011444091796875
1737017484282235.0,4.17205810546875,0.10467529296875,10.63201904296875
1737017484324158.0,4.553375244140625,-0.022430419921875,11.446990966796875
1737017484324216.0,4.987030029296875,-3.1402587890625,14.198455810546875
1737017484324200.0,4.837493896484375,-1.263580322265625,12.314300537109375
