TP9,AF7,AF8,TP10,Timestamp
779.6703491210938,793.3699340820312,772.4176025390625,785.3113403320312,1736990913237959.0
784.1025390625,783.6996459960938,771.6116943359375,780.4761962890625,1736990913238006.0
788.1318969726562,784.1025390625,784.5054931640625,784.5054931640625,1736990913238017.0
799.010986328125,789.7435913085938,791.3552856445312,790.952392578125,1736990913238025.0
802.2344360351562,792.967041015625,803.4432373046875,796.996337890625,1736990913238034.0
804.2490844726562,801.8314819335938,814.3223266601562,805.054931640625,1736990913238062.0
797.8021850585938,801.4285888671875,801.4285888671875,804.2490844726562,1736990913238082.0
797.8021850585938,799.010986328125,789.3406372070312,796.996337890625,1736990913238095.0
792.1611938476562,795.7875366210938,795.7875366210938,791.3552856445312,1736990913238108.0
785.7142944335938,792.967041015625,799.8168334960938,792.967041015625,1736990913238120.0
785.7142944335938,792.5640869140625,794.5787353515625,792.1611938476562,1736990913238134.0
780.4761962890625,786.923095703125,789.7435913085938,791.3552856445312,1736990913238150.0
792.5640869140625,788.1318969726562,788.5347900390625,799.4139404296875,1736990913281215.0
813.113525390625,792.967041015625,796.996337890625,816.3369750976562,1736990913281259.0
818.3516235351562,799.010986328125,802.2344360351562,819.5604248046875,1736990913281274.0
796.5933837890625,794.5787353515625,795.3846435546875,799.8168334960938,1736990913281284.0
798.6080322265625,788.1318969726562,793.3699340820312,802.6373901367188,1736990913281306.0
819.5604248046875,796.5933837890625,796.1904907226562,819.1575317382812,1736990913281520.0
822.7838745117188,801.025634765625,792.1611938476562,810.2930297851562,1736990913281537.0
834.8717651367188,807.069580078125,797.3992919921875,818.7545776367188,1736990913281551.0
845.3479614257812,815.5311279296875,808.6813354492188,832.8571166992188,1736990913282434.0
835.6776733398438,800.2197875976562,796.996337890625,822.3809814453125,1736990913282461.0
830.03662109375,794.981689453125,789.3406372070312,821.1721801757812,1736990913282471.0
824.7985229492188,807.069580078125,788.5347900390625,818.7545776367188,1736990913282482.0
821.97802734375,813.113525390625,788.937744140625,818.3516235351562,1736990913345950.0
814.3223266601562,801.025634765625,783.2966918945312,809.89013671875,1736990913346018.0
