TP9,AF7,AF8,TP10,Timestamp
686.1904907226562,811.5018310546875,790.1465454101562,640.2564086914062,1736990857324791.0
668.05859375,821.97802734375,770.0,620.915771484375,1736990857324828.0
686.5933837890625,827.6190185546875,760.3296508789062,622.930419921875,1736990857324835.0
733.7362670898438,818.3516235351562,776.0439453125,645.4945068359375,1736990857324840.0
745.4212646484375,825.2014770507812,778.8644409179688,646.3003540039062,1736990857324845.0
693.8461303710938,829.2307739257812,765.5677490234375,614.06591796875,1736990857324851.0
649.120849609375,824.7985229492188,785.7142944335938,616.886474609375,1736990857324856.0
636.6300659179688,838.4981689453125,792.5640869140625,637.032958984375,1736990857324861.0
643.076904296875,836.886474609375,761.1355590820312,643.8828125,1736990857324866.0
689.4139404296875,849.3773193359375,757.5091552734375,673.6996459960938,1736990857324871.0
721.6483764648438,858.2417602539062,766.3735961914062,699.4871826171875,1736990857325623.0
726.08056640625,850.989013671875,767.1795043945312,716.8131713867188,1736990857325636.0
743.4066162109375,849.7802124023438,767.5823974609375,732.5274658203125,1736990857366801.0
773.2234497070312,848.1685180664062,747.032958984375,748.6447143554688,1736990857366814.0
807.87548828125,860.2564086914062,744.6153564453125,780.4761962890625,1736990857366821.0
823.5897216796875,859.8534545898438,753.8828125,795.3846435546875,1736990857366827.0
823.5897216796875,849.7802124023438,755.8974609375,794.981689453125,1736990857366832.0
819.5604248046875,851.3919677734375,761.94140625,786.5201416015625,1736990857366838.0
834.8717651367188,857.4359130859375,767.5823974609375,799.8168334960938,1736990857366844.0
853.8095092773438,849.3773193359375,772.0146484375,818.3516235351562,1736990857366849.0
859.4505615234375,845.3479614257812,773.2234497070312,828.4249267578125,1736990857366859.0
869.120849609375,853.8095092773438,767.5823974609375,836.886474609375,1736990857366888.0
875.970703125,854.2124633789062,764.3589477539062,838.09521484375,1736990857366911.0
880.8058471679688,850.989013671875,766.7765502929688,844.5421142578125,1736990857366924.0
882.8204956054688,859.8534545898438,774.029296875,850.1831665039062,1736990857430718.0
894.1025390625,851.3919677734375,777.6557006835938,860.6593627929688,1736990857430755.0
900.5494384765625,842.12451171875,770.4029541015625,865.091552734375,1736990857430763.0
897.3259887695312,854.2124633789062,771.6116943359375,863.4798583984375,1736990857430769.0
893.6996459960938,852.1978149414062,765.970703125,869.5238037109375,1736990857430775.0
867.5091552734375,829.6337280273438,757.5091552734375,856.6300659179688,1736990857430787.0
859.8534545898438,816.3369750976562,760.7326049804688,850.1831665039062,1736990857430792.0
869.5238037109375,810.6959838867188,763.5531005859375,851.7948608398438,1736990857430798.0
866.7033081054688,807.069580078125,779.2673950195312,852.1978149414062,1736990857430804.0
868.3150024414062,813.5164794921875,805.4578857421875,857.032958984375,1736990857430810.0
883.2234497070312,826.00732421875,814.3223266601562,868.3150024414062,1736990857430815.0
884.4322509765625,828.02197265625,810.6959838867188,868.3150024414062,1736990857430821.0
868.7179565429688,816.3369750976562,799.4139404296875,857.032958984375,1736990857472765.0
850.5860595703125,791.7582397460938,786.5201416015625,836.08056640625,1736990857472827.0
845.3479614257812,788.5347900390625,782.4908447265625,829.6337280273438,1736990857472833.0
835.2747192382812,792.1611938476562,780.879150390625,834.8717651367188,1736990857472854.0
834.06591796875,792.5640869140625,810.6959838867188,850.5860595703125,1736990857472867.0
827.2161254882812,794.1758422851562,786.923095703125,842.5274658203125,1736990857472861.0
859.8534545898438,799.4139404296875,792.967041015625,846.959716796875,1736990857472817.0
854.2124633789062,805.054931640625,836.4835205078125,869.120849609375,1736990857472872.0
856.2271118164062,801.025634765625,814.7252807617188,866.3003540039062,1736990857472883.0
848.1685180664062,786.923095703125,787.7289428710938,855.4212646484375,1736990857472896.0
821.97802734375,775.6410522460938,771.6116943359375,845.7509155273438,1736990857472907.0
804.6520385742188,778.4615478515625,782.087890625,828.8278198242188,1736990857472917.0
807.87548828125,786.923095703125,806.2637329101562,820.7692260742188,1736990857514779.0
843.3333129882812,790.1465454101562,815.1282348632812,853.003662109375,1736990857514836.0
848.1685180664062,792.5640869140625,823.5897216796875,859.4505615234375,1736990857514842.0
830.03662109375,789.7435913085938,815.93408203125,841.7216186523438,1736990857514848.0
819.5604248046875,791.7582397460938,810.6959838867188,828.8278198242188,1736990857514857.0
815.1282348632812,785.3113403320312,811.90478515625,833.2600708007812,1736990857514821.0
815.1282348632812,779.6703491210938,799.010986328125,815.1282348632812,1736990857514870.0
830.03662109375,784.1025390625,812.7106323242188,844.1392211914062,1736990857514830.0
808.2783813476562,768.3883056640625,789.3406372070312,805.054931640625,1736990857514943.0
822.7838745117188,776.4468994140625,798.2051391601562,808.6813354492188,1736990857515109.0
836.886474609375,790.5494384765625,803.040283203125,827.2161254882812,1736990857515127.0
837.6923217773438,783.6996459960938,792.1611938476562,835.2747192382812,1736990857515138.0
823.5897216796875,779.6703491210938,798.2051391601562,829.6337280273438,1736990857557823.0
821.97802734375,791.7582397460938,813.91943359375,821.5750732421875,1736990857557911.0
830.4395751953125,798.6080322265625,810.2930297851562,821.5750732421875,1736990857564197.0
828.02197265625,795.3846435546875,785.3113403320312,826.4102783203125,1736990857564232.0
823.99267578125,788.5347900390625,791.3552856445312,831.2454223632812,1736990857564242.0
798.6080322265625,786.923095703125,805.8607788085938,821.5750732421875,1736990857564250.0
776.4468994140625,776.4468994140625,800.2197875976562,798.6080322265625,1736990857564259.0
783.6996459960938,778.8644409179688,803.040283203125,807.4725341796875,1736990857564267.0
803.040283203125,791.7582397460938,792.1611938476562,819.96337890625,1736990857564280.0
811.5018310546875,788.5347900390625,788.5347900390625,816.3369750976562,1736990857564291.0
799.010986328125,788.937744140625,802.6373901367188,812.3076782226562,1736990857564300.0
795.3846435546875,784.908447265625,812.7106323242188,813.91943359375,1736990857564310.0
806.6666870117188,782.4908447265625,819.5604248046875,817.5457763671875,1736990857610199.0
807.069580078125,794.981689453125,814.3223266601562,821.97802734375,1736990857610251.0
787.3259887695312,788.5347900390625,798.6080322265625,818.7545776367188,1736990857610267.0
776.8497924804688,786.5201416015625,788.5347900390625,804.2490844726562,1736990857610280.0
773.2234497070312,786.923095703125,789.3406372070312,805.4578857421875,1736990857610290.0
777.6557006835938,788.937744140625,786.1171875,808.6813354492188,1736990857610301.0
778.4615478515625,792.1611938476562,789.3406372070312,796.996337890625,1736990857610313.0
783.2966918945312,794.1758422851562,794.981689453125,798.2051391601562,1736990857610324.0
793.7728881835938,792.5640869140625,797.8021850585938,803.040283203125,1736990857610348.0
782.087890625,776.0439453125,807.4725341796875,796.996337890625,1736990857610362.0
792.5640869140625,774.4322509765625,816.3369750976562,811.90478515625,1736990857610373.0
827.6190185546875,791.7582397460938,819.1575317382812,836.4835205078125,1736990857610385.0
807.069580078125,790.5494384765625,803.8461303710938,818.7545776367188,1736990857652786.0
792.967041015625,789.3406372070312,801.8314819335938,796.1904907226562,1736990857652854.0
787.3259887695312,784.5054931640625,796.996337890625,792.967041015625,1736990857652841.0
805.054931640625,790.952392578125,801.8314819335938,811.5018310546875,1736990857652864.0
816.3369750976562,801.4285888671875,802.2344360351562,819.96337890625,1736990857653601.0
809.084228515625,807.87548828125,791.3552856445312,817.94873046875,1736990857653630.0
806.2637329101562,799.010986328125,773.6264038085938,806.6666870117188,1736990857653643.0
799.010986328125,789.3406372070312,779.2673950195312,794.1758422851562,1736990857653658.0
803.4432373046875,789.7435913085938,798.2051391601562,800.2197875976562,1736990857653672.0
813.91943359375,797.3992919921875,804.2490844726562,806.6666870117188,1736990857653684.0
835.2747192382812,797.3992919921875,801.8314819335938,817.1428833007812,1736990857653698.0
846.5567626953125,800.2197875976562,779.6703491210938,824.7985229492188,1736990857653709.0
809.4871826171875,802.2344360351562,774.8351440429688,809.89013671875,1736990857695844.0
792.5640869140625,801.4285888671875,797.8021850585938,804.2490844726562,1736990857695911.0
794.1758422851562,799.8168334960938,800.6226806640625,809.084228515625,1736990857695982.0
798.2051391601562,794.1758422851562,796.1904907226562,804.6520385742188,1736990857695999.0
801.4285888671875,790.1465454101562,801.025634765625,807.4725341796875,1736990857696015.0
803.4432373046875,794.981689453125,802.6373901367188,808.6813354492188,1736990857696026.0
801.4285888671875,787.3259887695312,796.1904907226562,803.040283203125,1736990857696039.0
803.040283203125,793.7728881835938,802.6373901367188,805.8607788085938,1736990857696051.0
813.91943359375,812.7106323242188,816.3369750976562,818.7545776367188,1736990857696065.0
798.2051391601562,795.3846435546875,802.2344360351562,813.113525390625,1736990857696074.0
795.3846435546875,789.3406372070312,789.7435913085938,805.054931640625,1736990857696082.0
