TP9,AF7,AF8,TP10,Timestamp
809.4871826171875,809.084228515625,812.3076782226562,811.098876953125,1736992576883502.0
798.6080322265625,798.6080322265625,805.8607788085938,805.054931640625,1736992576883577.0
806.2637329101562,786.923095703125,801.4285888671875,803.8461303710938,1736992576883630.0
822.3809814453125,787.7289428710938,799.010986328125,811.098876953125,1736992576883826.0
834.4688720703125,796.5933837890625,807.87548828125,816.7399291992188,1736992576884164.0
829.2307739257812,812.7106323242188,815.1282348632812,827.2161254882812,1736992576884251.0
817.5457763671875,818.7545776367188,794.981689453125,828.4249267578125,1736992576884345.0
786.923095703125,789.3406372070312,775.2380981445312,798.2051391601562,1736992576884362.0
760.3296508789062,778.05859375,793.7728881835938,782.893798828125,1736992576884372.0
771.6116943359375,785.7142944335938,807.87548828125,797.8021850585938,1736992576884380.0
790.952392578125,792.967041015625,804.2490844726562,817.94873046875,1736992576884389.0
808.6813354492188,812.7106323242188,805.054931640625,815.5311279296875,1736992576884400.0
808.2783813476562,814.7252807617188,805.8607788085938,802.2344360351562,1736992576925825.0
796.1904907226562,784.908447265625,792.5640869140625,781.2820434570312,1736992576925918.0
797.3992919921875,788.1318969726562,792.5640869140625,782.893798828125,1736992576925947.0
795.7875366210938,794.5787353515625,796.996337890625,800.6226806640625,1736992576925956.0
807.4725341796875,788.5347900390625,811.5018310546875,811.90478515625,1736992576925965.0
811.90478515625,792.1611938476562,819.5604248046875,807.069580078125,1736992576925974.0
789.7435913085938,792.967041015625,801.4285888671875,789.3406372070312,1736992576925984.0
763.5531005859375,792.5640869140625,784.908447265625,784.1025390625,1736992576925992.0
772.0146484375,786.923095703125,787.3259887695312,794.981689453125,1736992576926000.0
799.010986328125,796.1904907226562,802.6373901367188,803.040283203125,1736992576926012.0
797.8021850585938,802.2344360351562,808.2783813476562,792.1611938476562,1736992576926228.0
799.010986328125,788.937744140625,810.2930297851562,801.8314819335938,1736992576926251.0
812.7106323242188,784.908447265625,819.1575317382812,817.1428833007812,1736992576970424.0
787.7289428710938,797.8021850585938,790.952392578125,785.7142944335938,1736992576970488.0
794.1758422851562,791.7582397460938,808.2783813476562,789.7435913085938,1736992576970473.0
798.6080322265625,811.098876953125,801.4285888671875,803.4432373046875,1736992576970501.0
799.4139404296875,797.3992919921875,817.1428833007812,804.2490844726562,1736992576970513.0
790.952392578125,790.5494384765625,809.4871826171875,794.1758422851562,1736992576970539.0
794.5787353515625,799.010986328125,779.6703491210938,790.5494384765625,1736992576970575.0
790.952392578125,798.6080322265625,802.2344360351562,792.5640869140625,1736992576970607.0
795.3846435546875,801.8314819335938,774.029296875,790.5494384765625,1736992576970597.0
783.2966918945312,794.1758422851562,811.90478515625,790.952392578125,1736992576970617.0
771.6116943359375,790.1465454101562,810.2930297851562,790.5494384765625,1736992576970629.0
778.05859375,792.1611938476562,790.5494384765625,770.4029541015625,1736992576970482.0
778.8644409179688,789.3406372070312,810.2930297851562,799.8168334960938,1736992577012527.0
790.952392578125,802.2344360351562,799.4139404296875,807.87548828125,1736992577012623.0
819.96337890625,805.054931640625,828.02197265625,820.3662719726562,1736992577012690.0
808.2783813476562,806.2637329101562,814.7252807617188,826.8131713867188,1736992577012679.0
801.8314819335938,800.2197875976562,809.084228515625,784.5054931640625,1736992577012699.0
788.937744140625,788.5347900390625,793.3699340820312,777.2527465820312,1736992577013144.0
757.5091552734375,799.010986328125,780.0732421875,766.3735961914062,1736992577013298.0
740.1831665039062,796.1904907226562,771.2088012695312,753.4798583984375,1736992577013983.0
770.0,797.3992919921875,785.3113403320312,767.9853515625,1736992577014031.0
785.7142944335938,806.2637329101562,799.8168334960938,767.9853515625,1736992577014052.0
788.937744140625,788.5347900390625,780.879150390625,767.9853515625,1736992577014105.0
810.2930297851562,796.1904907226562,786.1171875,803.4432373046875,1736992577014119.0
794.981689453125,796.5933837890625,807.069580078125,795.3846435546875,1736992577056500.0
759.9267578125,782.893798828125,790.1465454101562,758.7179565429688,1736992577056596.0
747.4359130859375,780.0732421875,772.4176025390625,752.2710571289062,1736992577057949.0
765.1648559570312,784.1025390625,787.7289428710938,770.8058471679688,1736992577058061.0
787.3259887695312,783.2966918945312,807.87548828125,781.2820434570312,1736992577058073.0
786.923095703125,791.3552856445312,817.94873046875,790.952392578125,1736992577058083.0
791.7582397460938,811.098876953125,815.1282348632812,795.7875366210938,1736992577058092.0
789.3406372070312,795.7875366210938,809.084228515625,785.3113403320312,1736992577058174.0
790.1465454101562,802.6373901367188,799.4139404296875,795.3846435546875,1736992577058191.0
785.3113403320312,809.89013671875,792.967041015625,796.1904907226562,1736992577058222.0
799.010986328125,804.2490844726562,779.6703491210938,790.952392578125,1736992577058234.0
809.4871826171875,806.2637329101562,779.2673950195312,788.1318969726562,1736992577058245.0
791.7582397460938,794.1758422851562,790.5494384765625,780.4761962890625,1736992577100444.0
807.87548828125,791.3552856445312,802.2344360351562,822.7838745117188,1736992577100498.0
817.1428833007812,782.893798828125,799.4139404296875,815.5311279296875,1736992577100506.0
791.3552856445312,789.3406372070312,801.4285888671875,796.996337890625,1736992577100490.0
803.040283203125,788.1318969726562,797.3992919921875,785.7142944335938,1736992577100519.0
781.6849975585938,804.2490844726562,815.5311279296875,785.3113403320312,1736992577100567.0
787.7289428710938,816.7399291992188,826.8131713867188,799.010986328125,1736992577100579.0
787.7289428710938,813.113525390625,804.2490844726562,798.6080322265625,1736992577100588.0
779.6703491210938,799.4139404296875,787.3259887695312,799.4139404296875,1736992577100598.0
778.05859375,789.7435913085938,785.3113403320312,781.2820434570312,1736992577100609.0
780.879150390625,785.7142944335938,790.1465454101562,776.4468994140625,1736992577100617.0
792.967041015625,789.3406372070312,799.4139404296875,795.7875366210938,1736992577100626.0
807.069580078125,795.7875366210938,809.4871826171875,811.5018310546875,1736992577142525.0
821.5750732421875,795.3846435546875,815.5311279296875,828.4249267578125,1736992577142608.0
810.6959838867188,799.8168334960938,807.87548828125,802.6373901367188,1736992577142729.0
805.4578857421875,815.5311279296875,805.4578857421875,798.6080322265625,1736992577142777.0
815.93408203125,823.5897216796875,813.113525390625,821.5750732421875,1736992577144507.0
805.054931640625,809.89013671875,787.7289428710938,805.4578857421875,1736992577144657.0
802.6373901367188,793.3699340820312,767.1795043945312,801.8314819335938,1736992577144737.0
806.6666870117188,794.1758422851562,786.923095703125,806.6666870117188,1736992577144797.0
801.4285888671875,801.025634765625,805.8607788085938,796.5933837890625,1736992577145271.0
800.2197875976562,799.010986328125,815.93408203125,810.6959838867188,1736992577145304.0
816.3369750976562,810.2930297851562,809.084228515625,815.5311279296875,1736992577145492.0
799.4139404296875,796.1904907226562,788.937744140625,790.1465454101562,1736992577145513.0
774.8351440429688,785.7142944335938,775.6410522460938,772.4176025390625,1736992577208528.0
784.5054931640625,798.6080322265625,814.7252807617188,794.1758422851562,1736992577208610.0
785.7142944335938,805.054931640625,782.087890625,785.7142944335938,1736992577208576.0
788.5347900390625,802.6373901367188,810.2930297851562,807.87548828125,1736992577208623.0
796.1904907226562,803.040283203125,797.3992919921875,798.6080322265625,1736992577208597.0
802.2344360351562,801.025634765625,793.7728881835938,795.3846435546875,1736992577208633.0
808.2783813476562,812.3076782226562,796.996337890625,779.6703491210938,1736992577208730.0
816.7399291992188,810.6959838867188,799.010986328125,803.8461303710938,1736992577208761.0
800.6226806640625,777.6557006835938,792.5640869140625,796.5933837890625,1736992577208826.0
776.4468994140625,776.4468994140625,790.5494384765625,773.2234497070312,1736992577208898.0
782.087890625,796.5933837890625,794.1758422851562,772.8204956054688,1736992577208934.0
793.3699340820312,796.1904907226562,785.7142944335938,778.4615478515625,1736992577208950.0
800.2197875976562,784.908447265625,778.05859375,784.5054931640625,1736992577272437.0
828.4249267578125,823.1868286132812,815.5311279296875,813.5164794921875,1736992577272521.0
815.1282348632812,802.2344360351562,802.2344360351562,802.6373901367188,1736992577272531.0
799.4139404296875,774.8351440429688,785.3113403320312,795.3846435546875,1736992577272498.0
807.87548828125,804.2490844726562,797.3992919921875,808.6813354492188,1736992577272511.0
805.8607788085938,790.1465454101562,769.5970458984375,790.952392578125,1736992577272539.0
799.8168334960938,776.8497924804688,774.8351440429688,775.2380981445312,1736992577273869.0
784.908447265625,784.908447265625,786.923095703125,770.0,1736992577273894.0
797.3992919921875,790.952392578125,792.967041015625,793.3699340820312,1736992577273912.0
812.7106323242188,794.1758422851562,790.5494384765625,809.4871826171875,1736992577273928.0
801.4285888671875,804.6520385742188,780.879150390625,805.4578857421875,1736992577273939.0
801.4285888671875,799.8168334960938,801.8314819335938,802.6373901367188,1736992577273947.0
812.3076782226562,799.8168334960938,805.8607788085938,794.5787353515625,1736992577294407.0
809.4871826171875,809.084228515625,802.2344360351562,807.069580078125,1736992577294476.0
823.5897216796875,806.6666870117188,815.1282348632812,833.2600708007812,1736992577294490.0
820.7692260742188,807.87548828125,806.2637329101562,804.2490844726562,1736992577294461.0
818.7545776367188,786.923095703125,823.1868286132812,828.8278198242188,1736992577294500.0
801.4285888671875,778.05859375,814.7252807617188,807.069580078125,1736992577294507.0
814.7252807617188,781.2820434570312,806.2637329101562,813.5164794921875,1736992577294514.0
826.00732421875,803.8461303710938,802.2344360351562,802.6373901367188,1736992577294444.0
837.2893676757812,783.6996459960938,799.4139404296875,825.2014770507812,1736992577294526.0
819.96337890625,785.7142944335938,802.6373901367188,811.5018310546875,1736992577294552.0
794.1758422851562,779.6703491210938,801.4285888671875,806.2637329101562,1736992577294576.0
804.2490844726562,775.6410522460938,819.1575317382812,808.2783813476562,1736992577294590.0
805.054931640625,761.5384521484375,827.6190185546875,787.3259887695312,1736992577369124.0
792.1611938476562,770.4029541015625,811.5018310546875,791.7582397460938,1736992577369323.0
798.2051391601562,787.3259887695312,811.90478515625,808.2783813476562,1736992577369386.0
811.5018310546875,790.1465454101562,820.3662719726562,816.7399291992188,1736992577369399.0
811.098876953125,784.5054931640625,809.084228515625,821.97802734375,1736992577369413.0
790.5494384765625,767.1795043945312,794.1758422851562,809.89013671875,1736992577369428.0
785.3113403320312,764.3589477539062,795.7875366210938,800.2197875976562,1736992577369443.0
788.1318969726562,784.5054931640625,797.8021850585938,806.2637329101562,1736992577369456.0
788.1318969726562,788.5347900390625,801.025634765625,800.2197875976562,1736992577371173.0
806.2637329101562,782.087890625,797.3992919921875,801.025634765625,1736992577371203.0
802.2344360351562,788.937744140625,783.2966918945312,802.6373901367188,1736992577371211.0
792.1611938476562,791.3552856445312,802.6373901367188,801.8314819335938,1736992577371222.0
791.3552856445312,785.3113403320312,821.5750732421875,803.4432373046875,1736992577423454.0
805.4578857421875,788.5347900390625,807.87548828125,810.2930297851562,1736992577423572.0
802.2344360351562,785.3113403320312,803.040283203125,812.3076782226562,1736992577423585.0
790.5494384765625,781.6849975585938,802.2344360351562,796.5933837890625,1736992577423594.0
800.6226806640625,788.937744140625,804.2490844726562,795.3846435546875,1736992577423606.0
799.4139404296875,790.1465454101562,802.6373901367188,799.4139404296875,1736992577423655.0
784.908447265625,780.0732421875,791.7582397460938,788.937744140625,1736992577423699.0
796.5933837890625,788.5347900390625,791.7582397460938,792.967041015625,1736992577423712.0
802.6373901367188,790.952392578125,799.8168334960938,802.6373901367188,1736992577423721.0
794.1758422851562,784.1025390625,804.6520385742188,801.8314819335938,1736992577423729.0
780.879150390625,783.2966918945312,801.8314819335938,794.1758422851562,1736992577423738.0
779.6703491210938,792.5640869140625,793.7728881835938,791.3552856445312,1736992577423838.0
791.7582397460938,799.010986328125,786.1171875,788.5347900390625,1736992577423847.0
804.6520385742188,794.981689453125,796.5933837890625,800.2197875976562,1736992577423856.0
812.3076782226562,788.1318969726562,806.6666870117188,807.4725341796875,1736992577423867.0
801.025634765625,784.1025390625,792.5640869140625,802.6373901367188,1736992577423875.0
790.952392578125,797.8021850585938,791.7582397460938,813.5164794921875,1736992577423897.0
796.1904907226562,806.6666870117188,795.7875366210938,804.6520385742188,1736992577423967.0
804.2490844726562,795.3846435546875,801.4285888671875,796.5933837890625,1736992577423978.0
800.2197875976562,779.2673950195312,803.8461303710938,805.054931640625,1736992577423986.0
783.6996459960938,798.2051391601562,807.069580078125,788.937744140625,1736992577423997.0
783.2966918945312,816.7399291992188,804.6520385742188,772.0146484375,1736992577424957.0
799.8168334960938,812.7106323242188,798.2051391601562,786.5201416015625,1736992577424981.0
794.5787353515625,787.7289428710938,815.93408203125,800.6226806640625,1736992577423508.0
805.4578857421875,808.2783813476562,801.025634765625,796.996337890625,1736992577469325.0
793.3699340820312,801.4285888671875,798.2051391601562,795.7875366210938,1736992577469362.0
814.3223266601562,812.3076782226562,807.069580078125,817.5457763671875,1736992577469372.0
835.2747192382812,810.2930297851562,816.7399291992188,834.06591796875,1736992577469471.0
822.3809814453125,777.2527465820312,813.113525390625,831.2454223632812,1736992577469490.0
798.6080322265625,792.967041015625,796.1904907226562,805.054931640625,1736992577469500.0
767.1795043945312,803.8461303710938,779.6703491210938,776.4468994140625,1736992577469510.0
760.3296508789062,784.908447265625,784.1025390625,772.8204956054688,1736992577469518.0
773.2234497070312,785.3113403320312,785.7142944335938,773.6264038085938,1736992577469605.0
787.3259887695312,796.5933837890625,792.967041015625,788.5347900390625,1736992577469618.0
797.3992919921875,802.6373901367188,813.91943359375,802.2344360351562,1736992577469626.0
796.5933837890625,799.4139404296875,813.91943359375,795.7875366210938,1736992577469635.0
800.2197875976562,805.8607788085938,801.4285888671875,795.7875366210938,1736992577511926.0
793.7728881835938,797.3992919921875,796.5933837890625,801.025634765625,1736992577511995.0
801.4285888671875,772.4176025390625,800.2197875976562,807.069580078125,1736992577512080.0
812.3076782226562,773.6264038085938,805.4578857421875,807.069580078125,1736992577512096.0
796.1904907226562,799.4139404296875,803.040283203125,802.2344360351562,1736992577512105.0
789.3406372070312,799.010986328125,796.1904907226562,801.8314819335938,1736992577512113.0
786.5201416015625,788.937744140625,779.2673950195312,782.893798828125,1736992577514515.0
799.8168334960938,796.1904907226562,791.7582397460938,792.1611938476562,1736992577514531.0
794.981689453125,806.2637329101562,801.025634765625,794.981689453125,1736992577514543.0
792.1611938476562,796.5933837890625,797.3992919921875,789.3406372070312,1736992577514552.0
781.6849975585938,788.5347900390625,783.6996459960938,788.937744140625,1736992577514463.0
783.6996459960938,777.2527465820312,795.3846435546875,782.087890625,1736992577514560.0
778.4615478515625,778.8644409179688,805.4578857421875,780.4761962890625,1736992577577268.0
782.4908447265625,790.1465454101562,801.8314819335938,785.7142944335938,1736992577577305.0
786.923095703125,792.1611938476562,788.5347900390625,786.5201416015625,1736992577577318.0
807.4725341796875,794.1758422851562,781.6849975585938,784.5054931640625,1736992577577327.0
806.2637329101562,793.7728881835938,786.923095703125,776.4468994140625,1736992577577464.0
794.5787353515625,808.2783813476562,791.7582397460938,784.908447265625,1736992577577479.0
816.7399291992188,811.5018310546875,793.3699340820312,808.2783813476562,1736992577577489.0
805.4578857421875,801.4285888671875,791.3552856445312,804.2490844726562,1736992577577500.0
786.5201416015625,804.6520385742188,787.7289428710938,801.8314819335938,1736992577577515.0
792.5640869140625,794.1758422851562,808.2783813476562,811.90478515625,1736992577577530.0
780.0732421875,776.0439453125,812.7106323242188,789.3406372070312,1736992577577543.0
764.7619018554688,769.5970458984375,793.3699340820312,774.029296875,1736992577577558.0
774.8351440429688,785.3113403320312,790.1465454101562,784.1025390625,1736992577619704.0
784.1025390625,800.2197875976562,791.7582397460938,789.7435913085938,1736992577619746.0
805.8607788085938,795.3846435546875,789.7435913085938,810.2930297851562,1736992577619757.0
837.2893676757812,789.3406372070312,787.7289428710938,830.03662109375,1736992577619766.0
824.3956298828125,807.87548828125,789.7435913085938,814.3223266601562,1736992577619774.0
788.5347900390625,806.2637329101562,804.6520385742188,796.1904907226562,1736992577619783.0
759.5238037109375,783.6996459960938,793.7728881835938,770.0,1736992577619791.0
763.5531005859375,780.4761962890625,787.7289428710938,752.6740112304688,1736992577619826.0
780.879150390625,781.2820434570312,805.4578857421875,770.4029541015625,1736992577619849.0
778.05859375,781.2820434570312,802.2344360351562,782.087890625,1736992577619860.0
789.7435913085938,782.087890625,799.010986328125,799.8168334960938,1736992577619985.0
801.025634765625,794.5787353515625,800.6226806640625,810.2930297851562,1736992577619996.0
797.8021850585938,807.4725341796875,800.6226806640625,809.89013671875,1736992577662649.0
799.8168334960938,803.8461303710938,796.1904907226562,798.6080322265625,1736992577662702.0
793.3699340820312,792.5640869140625,782.087890625,794.5787353515625,1736992577664321.0
799.4139404296875,796.1904907226562,792.967041015625,796.5933837890625,1736992577664422.0
803.4432373046875,802.6373901367188,804.2490844726562,793.7728881835938,1736992577664441.0
807.069580078125,805.054931640625,794.1758422851562,803.040283203125,1736992577664453.0
813.91943359375,810.6959838867188,799.010986328125,812.3076782226562,1736992577664465.0
806.2637329101562,801.4285888671875,811.098876953125,801.8314819335938,1736992577664477.0
807.069580078125,795.7875366210938,806.6666870117188,793.7728881835938,1736992577664488.0
823.99267578125,807.4725341796875,805.4578857421875,813.5164794921875,1736992577664497.0
821.5750732421875,803.4432373046875,809.89013671875,824.3956298828125,1736992577664507.0
792.1611938476562,800.2197875976562,802.6373901367188,786.1171875,1736992577664520.0
794.1758422851562,795.3846435546875,802.6373901367188,779.6703491210938,1736992577706437.0
806.6666870117188,792.1611938476562,796.996337890625,804.6520385742188,1736992577706504.0
801.8314819335938,803.8461303710938,783.6996459960938,791.3552856445312,1736992577706521.0
794.5787353515625,800.6226806640625,782.893798828125,779.6703491210938,1736992577706537.0
795.3846435546875,794.981689453125,782.087890625,789.3406372070312,1736992577706546.0
807.4725341796875,811.5018310546875,785.3113403320312,808.6813354492188,1736992577706586.0
807.069580078125,803.4432373046875,799.4139404296875,803.8461303710938,1736992577706626.0
809.084228515625,784.908447265625,794.1758422851562,797.3992919921875,1736992577706639.0
821.5750732421875,792.967041015625,807.069580078125,813.5164794921875,1736992577706651.0
809.084228515625,796.996337890625,815.1282348632812,810.6959838867188,1736992577706661.0
792.5640869140625,802.2344360351562,802.2344360351562,798.2051391601562,1736992577706677.0
790.952392578125,790.952392578125,786.923095703125,792.5640869140625,1736992577706688.0
787.7289428710938,790.5494384765625,780.879150390625,786.1171875,1736992577748441.0
786.5201416015625,803.040283203125,787.7289428710938,786.923095703125,1736992577748492.0
