TP9,AF7,AF8,TP10,Timestamp
789.3406372070312,806.6666870117188,810.6959838867188,799.010986328125,1736991140744083.0
802.2344360351562,820.7692260742188,803.8461303710938,807.87548828125,1736991140744123.0
795.7875366210938,805.8607788085938,792.1611938476562,798.2051391601562,1736991140744137.0
789.3406372070312,796.1904907226562,797.8021850585938,789.3406372070312,1736991140744142.0
798.6080322265625,799.4139404296875,799.010986328125,788.5347900390625,1736991140744147.0
799.8168334960938,800.6226806640625,794.1758422851562,782.087890625,1736991140744152.0
796.996337890625,810.2930297851562,784.908447265625,803.8461303710938,1736991140744131.0
792.5640869140625,792.1611938476562,791.3552856445312,776.8497924804688,1736991140744160.0
803.4432373046875,794.981689453125,790.5494384765625,782.087890625,1736991140744189.0
809.4871826171875,812.3076782226562,801.025634765625,800.2197875976562,1736991140744209.0
803.8461303710938,814.3223266601562,812.3076782226562,807.069580078125,1736991140744223.0
800.6226806640625,800.6226806640625,802.2344360351562,788.937744140625,1736991140744235.0
804.2490844726562,791.3552856445312,794.5787353515625,785.7142944335938,1736991140787122.0
797.3992919921875,793.7728881835938,800.2197875976562,792.967041015625,1736991140787160.0
794.1758422851562,802.2344360351562,790.952392578125,799.010986328125,1736991140787181.0
779.2673950195312,787.7289428710938,790.1465454101562,788.937744140625,1736991140787168.0
786.5201416015625,795.3846435546875,788.5347900390625,795.7875366210938,1736991140787174.0
792.5640869140625,798.2051391601562,782.893798828125,782.087890625,1736991140787188.0
784.5054931640625,795.7875366210938,779.2673950195312,778.05859375,1736991140787237.0
787.3259887695312,800.6226806640625,787.3259887695312,788.937744140625,1736991140787273.0
789.3406372070312,795.7875366210938,802.2344360351562,799.4139404296875,1736991140787309.0
778.05859375,796.5933837890625,809.89013671875,800.2197875976562,1736991140787363.0
777.2527465820312,797.3992919921875,800.6226806640625,789.7435913085938,1736991140787383.0
781.6849975585938,779.6703491210938,797.3992919921875,783.2966918945312,1736991140787464.0
796.5933837890625,783.6996459960938,809.4871826171875,794.981689453125,1736991140853277.0
802.6373901367188,794.5787353515625,796.1904907226562,805.4578857421875,1736991140853296.0
784.5054931640625,795.3846435546875,780.4761962890625,796.1904907226562,1736991140853306.0
769.5970458984375,795.3846435546875,782.893798828125,781.6849975585938,1736991140853316.0
773.6264038085938,796.5933837890625,790.952392578125,780.879150390625,1736991140853326.0
795.7875366210938,796.996337890625,788.1318969726562,803.4432373046875,1736991140853641.0
806.2637329101562,797.3992919921875,788.5347900390625,810.6959838867188,1736991140853659.0
811.098876953125,803.4432373046875,813.5164794921875,819.1575317382812,1736991140853673.0
794.1758422851562,798.6080322265625,815.5311279296875,805.8607788085938,1736991140853770.0
776.4468994140625,783.6996459960938,805.054931640625,780.0732421875,1736991140853785.0
777.2527465820312,778.05859375,797.3992919921875,778.4615478515625,1736991140853798.0
776.0439453125,785.7142944335938,794.5787353515625,776.8497924804688,1736991140853809.0
773.2234497070312,791.7582397460938,791.7582397460938,778.8644409179688,1736991140895187.0
