TP9,AF7,AF8,TP10,Timestamp
809.89013671875,796.5933837890625,798.6080322265625,728.09521484375,1736991213906994.0
812.7106323242188,786.1171875,783.6996459960938,712.7838745117188,1736991213907040.0
839.7069702148438,793.3699340820312,776.4468994140625,740.989013671875,1736991213907046.0
854.6153564453125,841.3186645507812,791.3552856445312,783.6996459960938,1736991213907051.0
770.4029541015625,815.5311279296875,803.8461303710938,759.9267578125,1736991213907057.0
821.1721801757812,801.025634765625,796.5933837890625,732.12451171875,1736991213907029.0
729.7069702148438,767.9853515625,787.3259887695312,728.901123046875,1736991213907066.0
750.6593627929688,780.879150390625,784.908447265625,722.05126953125,1736991213907078.0
749.8534545898438,788.1318969726562,797.3992919921875,724.06591796875,1736991213907087.0
763.1502075195312,779.6703491210938,799.010986328125,737.7655639648438,1736991213907095.0
788.5347900390625,785.3113403320312,793.3699340820312,752.6740112304688,1736991213907107.0
807.069580078125,804.6520385742188,796.996337890625,766.3735961914062,1736991213907119.0
809.084228515625,821.1721801757812,810.2930297851562,782.087890625,1736991213973061.0
801.8314819335938,815.1282348632812,803.8461303710938,782.893798828125,1736991213973108.0
786.5201416015625,784.1025390625,777.2527465820312,757.912109375,1736991213973139.0
772.0146484375,782.087890625,774.4322509765625,753.8828125,1736991213973190.0
798.2051391601562,783.6996459960938,783.2966918945312,767.5823974609375,1736991213973123.0
782.893798828125,783.2966918945312,789.3406372070312,755.8974609375,1736991213973236.0
791.3552856445312,805.054931640625,782.893798828125,763.5531005859375,1736991213973254.0
800.2197875976562,816.7399291992188,773.2234497070312,783.6996459960938,1736991213973278.0
811.90478515625,808.6813354492188,802.2344360351562,788.1318969726562,1736991213973311.0
822.3809814453125,788.1318969726562,807.4725341796875,780.4761962890625,1736991213973352.0
833.2600708007812,789.7435913085938,803.4432373046875,782.4908447265625,1736991213973371.0
802.2344360351562,794.5787353515625,797.3992919921875,765.5677490234375,1736991213973398.0
777.6557006835938,804.2490844726562,801.8314819335938,760.7326049804688,1736991213994078.0
776.4468994140625,809.084228515625,811.098876953125,780.4761962890625,1736991213994097.0
769.1941528320312,794.1758422851562,804.6520385742188,781.6849975585938,1736991213994667.0
779.6703491210938,797.8021850585938,793.3699340820312,773.2234497070312,1736991213994682.0
780.4761962890625,794.1758422851562,789.3406372070312,768.3883056640625,1736991213994687.0
765.1648559570312,792.5640869140625,779.6703491210938,779.6703491210938,1736991213994700.0
757.106201171875,782.893798828125,807.069580078125,770.8058471679688,1736991213994693.0
786.923095703125,794.1758422851562,790.1465454101562,782.4908447265625,1736991213994727.0
795.3846435546875,807.87548828125,755.4945068359375,791.7582397460938,1736991213994715.0
769.5970458984375,788.1318969726562,804.6520385742188,761.1355590820312,1736991213994737.0
752.2710571289062,784.5054931640625,790.5494384765625,745.4212646484375,1736991213994748.0
756.3003540039062,785.7142944335938,789.7435913085938,752.6740112304688,1736991213994769.0
760.3296508789062,796.1904907226562,805.8607788085938,750.6593627929688,1736991214056999.0
765.5677490234375,785.3113403320312,787.3259887695312,740.5860595703125,1736991214057046.0
757.912109375,793.3699340820312,805.8607788085938,736.5567626953125,1736991214057038.0
773.6264038085938,789.3406372070312,787.7289428710938,755.8974609375,1736991214057052.0
787.7289428710938,784.5054931640625,809.084228515625,780.879150390625,1736991214057067.0
799.8168334960938,795.7875366210938,817.1428833007812,783.6996459960938,1736991214057073.0
800.6226806640625,800.2197875976562,805.8607788085938,773.6264038085938,1736991214057078.0
778.05859375,788.1318969726562,790.5494384765625,768.3883056640625,1736991214057061.0
774.8351440429688,798.6080322265625,796.1904907226562,765.5677490234375,1736991214057089.0
778.8644409179688,798.6080322265625,783.2966918945312,768.3883056640625,1736991214057095.0
789.3406372070312,793.7728881835938,800.2197875976562,766.7765502929688,1736991214057084.0
793.3699340820312,789.7435913085938,794.5787353515625,779.6703491210938,1736991214057103.0
773.2234497070312,786.923095703125,794.5787353515625,775.6410522460938,1736991214100010.0
791.7582397460938,830.03662109375,792.5640869140625,796.5933837890625,1736991214100059.0
751.8681030273438,807.069580078125,771.6116943359375,770.8058471679688,1736991214100052.0
796.1904907226562,801.8314819335938,799.8168334960938,791.3552856445312,1736991214100068.0
781.2820434570312,787.7289428710938,800.6226806640625,780.879150390625,1736991214100924.0
761.5384521484375,794.1758422851562,793.7728881835938,774.8351440429688,1736991214100962.0
753.8828125,794.1758422851562,787.7289428710938,766.7765502929688,1736991214100974.0
782.087890625,807.069580078125,807.4725341796875,787.3259887695312,1736991214100988.0
802.6373901367188,809.084228515625,813.113525390625,802.2344360351562,1736991214100998.0
782.4908447265625,793.3699340820312,802.6373901367188,781.2820434570312,1736991214101005.0
787.3259887695312,806.6666870117188,812.3076782226562,794.981689453125,1736991214101013.0
780.0732421875,807.87548828125,814.3223266601562,800.6226806640625,1736991214101021.0
737.7655639648438,777.6557006835938,783.2966918945312,766.3735961914062,1736991214143070.0
742.6007080078125,787.3259887695312,807.069580078125,749.4505615234375,1736991214143159.0
