timestamp,channel_1,channel_2,channel_3
1737030276731140.0,-0.4923095703125,-0.119384765625,0.854248046875
1737030276731147.0,-0.4915771484375,-0.12091064453125,0.85614013671875
1737030276731154.0,-0.49517822265625,-0.1253662109375,0.853759765625
1737030276797330.0,-0.49468994140625,-0.1259765625,0.85595703125
1737030276797365.0,-0.49078369140625,-0.12677001953125,0.85595703125
1737030276797375.0,-0.4903564453125,-0.12274169921875,0.85565185546875
1737030276841587.0,-0.48858642578125,-0.12646484375,0.8516845703125
1737030276841596.0,-0.48565673828125,-0.124755859375,0.85699462890625
1737030276841605.0,-0.49139404296875,-0.12652587890625,0.85693359375
1737030276909804.0,-0.4910888671875,-0.1224365234375,0.85467529296875
1737030276909813.0,-0.49066162109375,-0.12420654296875,0.85943603515625
1737030276909818.0,-0.49029541015625,-0.1221923828125,0.86236572265625
1737030276955668.0,-0.49285888671875,-0.12451171875,0.86199951171875
1737030276955677.0,-0.49127197265625,-0.12860107421875,0.85821533203125
1737030276955684.0,-0.49169921875,-0.131591796875,0.858642578125
1737030277003007.0,-0.49334716796875,-0.1290283203125,0.861083984375
1737030277003014.0,-0.4951171875,-0.1304931640625,0.85882568359375
1737030277003018.0,-0.4940185546875,-0.13153076171875,0.857666015625
1737030277070980.0,-0.49127197265625,-0.13323974609375,0.855224609375
1737030277070986.0,-0.49761962890625,-0.1312255859375,0.85931396484375
1737030277070993.0,-0.49554443359375,-0.133056640625,0.8603515625
1737030277115981.0,-0.49603271484375,-0.13616943359375,0.86029052734375
1737030277116140.0,-0.49896240234375,-0.13372802734375,0.8524169921875
1737030277116150.0,-0.501953125,-0.13055419921875,0.85028076171875
1737030277181596.0,-0.4969482421875,-0.13232421875,0.85125732421875
1737030277181660.0,-0.49346923828125,-0.133056640625,0.8526611328125
1737030277181672.0,-0.4940185546875,-0.13800048828125,0.85455322265625
1737030277228686.0,-0.4945068359375,-0.14337158203125,0.8570556640625
1737030277228695.0,-0.4964599609375,-0.1357421875,0.8568115234375
1737030277228700.0,-0.5029296875,-0.1329345703125,0.85687255859375
1737030277294595.0,-0.498291015625,-0.13671875,0.856201171875
1737030277294601.0,-0.50042724609375,-0.13751220703125,0.8590087890625
1737030277294605.0,-0.50555419921875,-0.137451171875,0.85107421875
1737030277338248.0,-0.50341796875,-0.133544921875,0.84600830078125
1737030277338280.0,-0.50421142578125,-0.126708984375,0.849853515625
1737030277338286.0,-0.5081787109375,-0.12689208984375,0.85357666015625
1737030277403595.0,-0.5047607421875,-0.12744140625,0.85302734375
1737030277403630.0,-0.5037841796875,-0.13079833984375,0.85601806640625
1737030277403648.0,-0.5050048828125,-0.1263427734375,0.8544921875
1737030277446645.0,-0.5096435546875,-0.1243896484375,0.85528564453125
1737030277446655.0,-0.5074462890625,-0.120361328125,0.8538818359375
1737030277446663.0,-0.51080322265625,-0.12066650390625,0.852783203125
1737030277513967.0,-0.5118408203125,-0.12060546875,0.8455810546875
1737030277513974.0,-0.51617431640625,-0.12066650390625,0.847412109375
1737030277513979.0,-0.51776123046875,-0.11492919921875,0.8433837890625
1737030277561969.0,-0.5224609375,-0.114013671875,0.8438720703125
1737030277561980.0,-0.5216064453125,-0.1097412109375,0.84429931640625
1737030277561999.0,-0.52362060546875,-0.115966796875,0.84039306640625
1737030277624862.0,-0.5264892578125,-0.11065673828125,0.8377685546875
1737030277624869.0,-0.53131103515625,-0.10516357421875,0.8350830078125
1737030277624875.0,-0.53759765625,-0.10638427734375,0.82708740234375
1737030277691475.0,-0.538330078125,-0.1044921875,0.8292236328125
1737030277691483.0,-0.54150390625,-0.106201171875,0.827880859375
1737030277691650.0,-0.53948974609375,-0.10467529296875,0.8240966796875
1737030277766124.0,-0.53857421875,-0.107666015625,0.8236083984375
1737030277766135.0,-0.5400390625,-0.10906982421875,0.82208251953125
1737030277766141.0,-0.54052734375,-0.10235595703125,0.82275390625
1737030277793751.0,-0.54345703125,-0.104248046875,0.82623291015625
1737030277793758.0,-0.54779052734375,-0.10198974609375,0.8245849609375
1737030277793762.0,-0.55340576171875,-0.1021728515625,0.82244873046875
1737030277871079.0,-0.55181884765625,-0.09832763671875,0.8197021484375
1737030277871087.0,-0.55224609375,-0.1011962890625,0.8138427734375
1737030277871096.0,-0.558349609375,-0.0977783203125,0.8173828125
1737030277896673.0,-0.55755615234375,-0.09710693359375,0.81585693359375
1737030277896723.0,-0.55889892578125,-0.094482421875,0.81353759765625
1737030277896745.0,-0.560546875,-0.0950927734375,0.81011962890625
1737030277958802.0,-0.56488037109375,-0.0960693359375,0.81268310546875
1737030277958811.0,-0.5638427734375,-0.09368896484375,0.81201171875
1737030277958816.0,-0.5596923828125,-0.0936279296875,0.80963134765625
1737030278005961.0,-0.56353759765625,-0.09130859375,0.809814453125
1737030278005975.0,-0.56494140625,-0.0880126953125,0.81512451171875
1737030278005970.0,-0.56689453125,-0.0899658203125,0.8133544921875
1737030278072042.0,-0.56695556640625,-0.08984375,0.8123779296875
1737030278072052.0,-0.5665283203125,-0.0916748046875,0.815673828125
1737030278072057.0,-0.5675048828125,-0.08795166015625,0.81463623046875
1737030278120055.0,-0.5755615234375,-0.0849609375,0.8145751953125
1737030278120061.0,-0.57342529296875,-0.083740234375,0.81134033203125
1737030278120065.0,-0.56890869140625,-0.08526611328125,0.81109619140625
1737030278164332.0,-0.57135009765625,-0.0789794921875,0.81201171875
1737030278164339.0,-0.571044921875,-0.08197021484375,0.8173828125
1737030278164349.0,-0.5709228515625,-0.08251953125,0.82177734375
1737030278227715.0,-0.56787109375,-0.083251953125,0.81756591796875
1737030278227773.0,-0.57086181640625,-0.079345703125,0.82269287109375
1737030278227784.0,-0.57177734375,-0.0841064453125,0.82958984375
1737030278293917.0,-0.573486328125,-0.09234619140625,0.8292236328125
1737030278293944.0,-0.57464599609375,-0.08514404296875,0.82635498046875
1737030278293953.0,-0.57647705078125,-0.07769775390625,0.8236083984375
1737030278357604.0,-0.573486328125,-0.072998046875,0.82586669921875
1737030278357610.0,-0.57275390625,-0.07745361328125,0.8199462890625
1737030278357613.0,-0.5718994140625,-0.076904296875,0.812255859375
1737030278399618.0,-0.57366943359375,-0.0733642578125,0.80859375
1737030278399628.0,-0.57415771484375,-0.07257080078125,0.80364990234375
1737030278399637.0,-0.57769775390625,-0.07342529296875,0.80267333984375
1737030278463754.0,-0.58697509765625,-0.08001708984375,0.80218505859375
1737030278463763.0,-0.5872802734375,-0.08331298828125,0.7982177734375
1737030278463769.0,-0.5894775390625,-0.0833740234375,0.789794921875
1737030278507402.0,-0.59820556640625,-0.0885009765625,0.7822265625
1737030278507408.0,-0.6024169921875,-0.10357666015625,0.7816162109375
1737030278507412.0,-0.60528564453125,-0.112060546875,0.776123046875
1737030278550053.0,-0.603271484375,-0.114990234375,0.77215576171875
1737030278550064.0,-0.60693359375,-0.11956787109375,0.7642822265625
1737030278550098.0,-0.60784912109375,-0.13006591796875,0.7646484375
1737030278614496.0,-0.6109619140625,-0.137451171875,0.7615966796875
1737030278614505.0,-0.6142578125,-0.14300537109375,0.76153564453125
1737030278614510.0,-0.6109619140625,-0.1429443359375,0.76226806640625
1737030278843095.0,-0.6121826171875,-0.1453857421875,0.76654052734375
1737030278843127.0,-0.61590576171875,-0.1553955078125,0.7696533203125
1737030278843136.0,-0.61114501953125,-0.158203125,0.7689208984375
1737030279140175.0,-0.615966796875,-0.1585693359375,0.76708984375
1737030279140183.0,-0.61517333984375,-0.15447998046875,0.77105712890625
1737030279140189.0,-0.61651611328125,-0.14862060546875,0.77178955078125
1737030279140195.0,-0.622802734375,-0.14141845703125,0.76263427734375
1737030279140212.0,-0.61798095703125,-0.13818359375,0.75244140625
1737030279140218.0,-0.6243896484375,-0.1424560546875,0.74896240234375
1737030279140224.0,-0.63092041015625,-0.1441650390625,0.7470703125
1737030279140229.0,-0.62469482421875,-0.14447021484375,0.745849609375
1737030279140235.0,-0.6312255859375,-0.14776611328125,0.749267578125
1737030279140241.0,-0.63330078125,-0.14410400390625,0.75079345703125
1737030279140245.0,-0.63592529296875,-0.15130615234375,0.74383544921875
1737030279140250.0,-0.64373779296875,-0.154541015625,0.734130859375
1737030279140257.0,-0.64190673828125,-0.153076171875,0.72650146484375
1737030279140261.0,-0.6439208984375,-0.1536865234375,0.71575927734375
1737030279140277.0,-0.64373779296875,-0.15484619140625,0.7186279296875
1737030279140285.0,-0.64874267578125,-0.1551513671875,0.72393798828125
1737030279140295.0,-0.649169921875,-0.15716552734375,0.72381591796875
1737030279140304.0,-0.6505126953125,-0.16009521484375,0.72125244140625
1737030279140315.0,-0.64990234375,-0.1514892578125,0.7218017578125
1737030279147658.0,-0.65155029296875,-0.1605224609375,0.72760009765625
1737030279147903.0,-0.65264892578125,-0.1646728515625,0.72412109375
1737030279171908.0,-0.6512451171875,-0.1649169921875,0.72430419921875
1737030279171939.0,-0.65167236328125,-0.166259765625,0.72882080078125
1737030279171946.0,-0.65087890625,-0.1669921875,0.72967529296875
1737030279175946.0,-0.64434814453125,-0.178955078125,0.72332763671875
1737030279175960.0,-0.645263671875,-0.18560791015625,0.72064208984375
1737030279175967.0,-0.64996337890625,-0.19232177734375,0.71856689453125
1737030279236583.0,-0.65478515625,-0.19171142578125,0.7169189453125
1737030279236589.0,-0.65740966796875,-0.19317626953125,0.72442626953125
1737030279236594.0,-0.66278076171875,-0.201904296875,0.72674560546875
1737030279292017.0,-0.65924072265625,-0.2042236328125,0.7135009765625
1737030279292061.0,-0.65606689453125,-0.21124267578125,0.6920166015625
1737030279292053.0,-0.65966796875,-0.208740234375,0.703857421875
1737030279404319.0,-0.65118408203125,-0.212158203125,0.6883544921875
1737030279404326.0,-0.65362548828125,-0.206787109375,0.69415283203125
1737030279404331.0,-0.65960693359375,-0.1998291015625,0.70843505859375
1737030279433996.0,-0.66705322265625,-0.18304443359375,0.716064453125
1737030279434006.0,-0.67510986328125,-0.1536865234375,0.709228515625
1737030279434011.0,-0.6728515625,-0.1458740234375,0.69012451171875
1737030279455868.0,-0.6884765625,-0.139892578125,0.70068359375
1737030279455891.0,-0.6943359375,-0.13470458984375,0.7025146484375
1737030279455895.0,-0.694580078125,-0.1353759765625,0.70654296875
1737030279535867.0,-0.6934814453125,-0.13531494140625,0.6939697265625
1737030279535900.0,-0.701904296875,-0.12548828125,0.69464111328125
1737030279535907.0,-0.7047119140625,-0.12030029296875,0.69989013671875
1737030279562796.0,-0.7049560546875,-0.10528564453125,0.7083740234375
1737030279562826.0,-0.7001953125,-0.077880859375,0.71240234375
1737030279562833.0,-0.7027587890625,-0.059814453125,0.72607421875
1737030279631820.0,-0.6988525390625,-0.04534912109375,0.726318359375
1737030279631835.0,-0.692626953125,-0.04010009765625,0.713623046875
1737030279631888.0,-0.680908203125,-0.02972412109375,0.69879150390625
1737030279695709.0,-0.67645263671875,-0.00054931640625,0.69775390625
