Timestamp,Address,Data
2025-01-16 10:22:27.504,/8001/eeg,"(777.6557006835938, 783.2966918945312, 790.5494384765625, 789.3406372070312, 0.0, 0.0)"
2025-01-16 10:22:27.504,/8001/eeg,"(790.952392578125, 773.2234497070312, 796.996337890625, 796.996337890625, 0.0, 0.0)"
2025-01-16 10:22:27.504,/8001/eeg,"(795.3846435546875, 780.0732421875, 805.8607788085938, 798.6080322265625, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(788.5347900390625, 785.3113403320312, 808.2783813476562, 791.3552856445312, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(773.2234497070312, 791.7582397460938, 775.6410522460938, 780.0732421875, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(792.1611938476562, 792.1611938476562, 801.8314819335938, 778.8644409179688, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(784.908447265625, 778.4615478515625, 802.6373901367188, 794.981689453125, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(828.4249267578125, 792.1611938476562, 806.2637329101562, 819.1575317382812, 0.0, 0.0)"
2025-01-16 10:22:27.505,/8001/eeg,"(774.029296875, 790.1465454101562, 801.4285888671875, 776.4468994140625, 0.0, 0.0)"
2025-01-16 10:22:27.545,/8001/eeg,"(844.1392211914062, 822.7838745117188, 819.96337890625, 835.6776733398438, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(812.7106323242188, 808.6813354492188, 796.5933837890625, 807.069580078125, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(772.0146484375, 793.3699340820312, 766.7765502929688, 779.6703491210938, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(773.2234497070312, 798.6080322265625, 774.4322509765625, 780.0732421875, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(771.2088012695312, 794.5787353515625, 782.087890625, 776.0439453125, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(767.5823974609375, 790.952392578125, 780.4761962890625, 783.6996459960938, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(788.937744140625, 795.3846435546875, 799.010986328125, 809.4871826171875, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(791.3552856445312, 797.8021850585938, 823.99267578125, 802.6373901367188, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(776.8497924804688, 795.3846435546875, 821.5750732421875, 782.893798828125, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(770.4029541015625, 789.3406372070312, 799.010986328125, 781.2820434570312, 0.0, 0.0)"
2025-01-16 10:22:27.546,/8001/eeg,"(777.2527465820312, 788.937744140625, 782.893798828125, 783.6996459960938, 0.0, 0.0)"
2025-01-16 10:22:27.547,/8001/eeg,"(791.3552856445312, 793.3699340820312, 787.7289428710938, 793.7728881835938, 0.0, 0.0)"
2025-01-16 10:22:27.587,/8001/eeg,"(804.6520385742188, 793.7728881835938, 797.3992919921875, 796.5933837890625, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(809.084228515625, 796.996337890625, 801.025634765625, 800.2197875976562, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(814.7252807617188, 803.040283203125, 809.89013671875, 809.4871826171875, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(805.4578857421875, 789.3406372070312, 807.4725341796875, 803.040283203125, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(795.7875366210938, 789.3406372070312, 782.4908447265625, 792.967041015625, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(796.5933837890625, 801.8314819335938, 764.7619018554688, 784.908447265625, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(780.879150390625, 804.6520385742188, 783.6996459960938, 784.908447265625, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(774.4322509765625, 792.1611938476562, 806.2637329101562, 783.6996459960938, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(806.2637329101562, 792.5640869140625, 819.5604248046875, 798.6080322265625, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(819.1575317382812, 806.2637329101562, 808.6813354492188, 819.5604248046875, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(815.5311279296875, 812.3076782226562, 791.3552856445312, 825.2014770507812, 0.0, 0.0)"
2025-01-16 10:22:27.588,/8001/eeg,"(807.069580078125, 800.6226806640625, 792.967041015625, 803.4432373046875, 0.0, 0.0)"
2025-01-16 10:22:27.630,/8001/eeg,"(784.1025390625, 786.5201416015625, 795.7875366210938, 773.6264038085938, 0.0, 0.0)"
2025-01-16 10:22:27.630,/8001/eeg,"(785.3113403320312, 786.1171875, 791.7582397460938, 782.087890625, 0.0, 0.0)"
2025-01-16 10:22:27.630,/8001/eeg,"(809.4871826171875, 785.7142944335938, 784.5054931640625, 798.2051391601562, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(811.5018310546875, 794.5787353515625, 789.7435913085938, 802.6373901367188, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(811.098876953125, 806.6666870117188, 798.6080322265625, 801.8314819335938, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(814.3223266601562, 809.4871826171875, 797.8021850585938, 794.1758422851562, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(798.2051391601562, 801.025634765625, 798.6080322265625, 792.5640869140625, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(784.1025390625, 794.5787353515625, 799.4139404296875, 791.3552856445312, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(783.6996459960938, 799.010986328125, 789.7435913085938, 799.010986328125, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(797.3992919921875, 794.981689453125, 800.2197875976562, 812.3076782226562, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(804.6520385742188, 794.1758422851562, 805.4578857421875, 812.7106323242188, 0.0, 0.0)"
2025-01-16 10:22:27.631,/8001/eeg,"(803.040283203125, 800.2197875976562, 796.996337890625, 808.6813354492188, 0.0, 0.0)"
2025-01-16 10:22:27.673,/8001/eeg,"(798.2051391601562, 785.3113403320312, 800.6226806640625, 798.2051391601562, nan, nan)"
2025-01-16 10:22:27.674,/8001/eeg,"(796.5933837890625, 786.5201416015625, 784.5054931640625, 795.7875366210938, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(798.6080322265625, 808.2783813476562, 774.8351440429688, 798.6080322265625, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(791.7582397460938, 812.3076782226562, 790.5494384765625, 794.981689453125, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(793.7728881835938, 796.996337890625, 790.1465454101562, 793.3699340820312, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(799.8168334960938, 792.967041015625, 783.6996459960938, 792.967041015625, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(813.91943359375, 804.6520385742188, 800.2197875976562, 807.87548828125, 0.0, 0.0)"
2025-01-16 10:22:27.674,/8001/eeg,"(811.90478515625, 799.8168334960938, 799.8168334960938, 804.2490844726562, 0.0, 0.0)"
2025-01-16 10:22:27.675,/8001/eeg,"(785.3113403320312, 789.7435913085938, 782.087890625, 773.2234497070312, 0.0, 0.0)"
2025-01-16 10:22:27.675,/8001/eeg,"(765.5677490234375, 782.893798828125, 787.7289428710938, 753.8828125, 0.0, 0.0)"
2025-01-16 10:22:27.675,/8001/eeg,"(768.7911987304688, 781.6849975585938, 800.2197875976562, 761.94140625, 0.0, 0.0)"
2025-01-16 10:22:27.675,/8001/eeg,"(791.7582397460938, 788.5347900390625, 799.4139404296875, 779.6703491210938, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(801.8314819335938, 794.981689453125, 796.996337890625, 797.3992919921875, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(796.5933837890625, 785.3113403320312, 787.3259887695312, 798.6080322265625, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(776.8497924804688, 778.8644409179688, 785.7142944335938, 793.3699340820312, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(772.4176025390625, 787.3259887695312, 786.5201416015625, 783.2966918945312, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(805.054931640625, 794.1758422851562, 796.1904907226562, 803.4432373046875, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(780.4761962890625, 805.8607788085938, 796.996337890625, 786.5201416015625, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(802.6373901367188, 806.6666870117188, 817.1428833007812, 798.6080322265625, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(810.2930297851562, 793.3699340820312, 819.5604248046875, 799.8168334960938, 0.0, 0.0)"
2025-01-16 10:22:27.736,/8001/eeg,"(790.1465454101562, 782.893798828125, 796.5933837890625, 787.3259887695312, 0.0, 0.0)"
2025-01-16 10:22:27.737,/8001/eeg,"(776.0439453125, 786.5201416015625, 772.8204956054688, 779.2673950195312, 0.0, 0.0)"
2025-01-16 10:22:27.737,/8001/eeg,"(772.0146484375, 789.3406372070312, 768.3883056640625, 777.6557006835938, 0.0, 0.0)"
2025-01-16 10:22:27.737,/8001/eeg,"(772.0146484375, 785.3113403320312, 766.7765502929688, 781.2820434570312, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(765.1648559570312, 777.6557006835938, 771.2088012695312, 782.893798828125, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(784.1025390625, 788.937744140625, 784.1025390625, 798.2051391601562, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(818.3516235351562, 805.054931640625, 790.1465454101562, 821.97802734375, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(815.5311279296875, 798.2051391601562, 796.5933837890625, 816.3369750976562, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(813.5164794921875, 798.2051391601562, 814.3223266601562, 801.8314819335938, 0.0, 0.0)"
2025-01-16 10:22:27.779,/8001/eeg,"(802.6373901367188, 794.1758422851562, 804.2490844726562, 774.029296875, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(778.4615478515625, 790.952392578125, 792.5640869140625, 764.3589477539062, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(782.893798828125, 793.3699340820312, 801.025634765625, 791.3552856445312, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(790.952392578125, 779.2673950195312, 765.5677490234375, 797.3992919921875, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(786.1171875, 777.2527465820312, 751.062255859375, 783.2966918945312, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(796.5933837890625, 788.937744140625, 792.967041015625, 779.6703491210938, 0.0, 0.0)"
2025-01-16 10:22:27.780,/8001/eeg,"(804.6520385742188, 798.2051391601562, 803.040283203125, 776.0439453125, 0.0, 0.0)"
2025-01-16 10:22:27.821,/8001/eeg,"(782.893798828125, 799.010986328125, 793.7728881835938, 770.0, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(769.1941528320312, 795.3846435546875, 799.8168334960938, 785.7142944335938, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(777.6557006835938, 793.3699340820312, 801.8314819335938, 794.5787353515625, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(782.087890625, 797.3992919921875, 805.8607788085938, 791.3552856445312, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(781.6849975585938, 805.054931640625, 809.89013671875, 795.7875366210938, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(780.879150390625, 796.5933837890625, 796.1904907226562, 784.908447265625, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(802.6373901367188, 783.2966918945312, 779.2673950195312, 787.3259887695312, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(815.5311279296875, 782.087890625, 778.05859375, 807.87548828125, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(811.5018310546875, 786.1171875, 796.1904907226562, 811.5018310546875, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(813.113525390625, 800.6226806640625, 814.7252807617188, 809.084228515625, 0.0, 0.0)"
2025-01-16 10:22:27.822,/8001/eeg,"(806.6666870117188, 813.113525390625, 802.6373901367188, 802.2344360351562, 0.0, 0.0)"
2025-01-16 10:22:27.823,/8001/eeg,"(792.1611938476562, 811.5018310546875, 778.05859375, 784.5054931640625, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(782.893798828125, 803.8461303710938, 778.05859375, 792.5640869140625, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(789.7435913085938, 793.7728881835938, 787.3259887695312, 801.025634765625, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(795.7875366210938, 785.3113403320312, 786.5201416015625, 786.1171875, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(787.3259887695312, 778.4615478515625, 791.3552856445312, 784.908447265625, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(788.1318969726562, 769.5970458984375, 796.5933837890625, 792.5640869140625, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(817.94873046875, 789.3406372070312, 812.7106323242188, 813.5164794921875, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(813.5164794921875, 805.8607788085938, 821.5750732421875, 804.2490844726562, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(783.6996459960938, 791.7582397460938, 799.010986328125, 775.2380981445312, 0.0, 0.0)"
2025-01-16 10:22:27.863,/8001/eeg,"(794.5787353515625, 799.8168334960938, 784.908447265625, 788.1318969726562, 0.0, 0.0)"
2025-01-16 10:22:27.864,/8001/eeg,"(801.4285888671875, 814.3223266601562, 787.7289428710938, 805.4578857421875, 0.0, 0.0)"
2025-01-16 10:22:27.864,/8001/eeg,"(784.1025390625, 794.1758422851562, 781.6849975585938, 792.5640869140625, 0.0, 0.0)"
2025-01-16 10:22:27.864,/8001/eeg,"(806.2637329101562, 776.4468994140625, 801.8314819335938, 805.8607788085938, 0.0, 0.0)"
2025-01-16 10:22:27.925,/8001/eeg,"(823.99267578125, 798.6080322265625, 788.5347900390625, 809.084228515625, 0.0, 0.0)"
2025-01-16 10:22:27.925,/8001/eeg,"(827.6190185546875, 784.908447265625, 807.4725341796875, 820.3662719726562, 0.0, 0.0)"
2025-01-16 10:22:27.925,/8001/eeg,"(807.87548828125, 800.6226806640625, 778.8644409179688, 795.3846435546875, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(785.3113403320312, 796.5933837890625, 771.6116943359375, 774.8351440429688, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(784.908447265625, 801.4285888671875, 801.8314819335938, 780.879150390625, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(787.7289428710938, 799.010986328125, 832.05126953125, 788.5347900390625, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(762.7472534179688, 787.7289428710938, 821.97802734375, 763.5531005859375, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(745.4212646484375, 792.1611938476562, 811.5018310546875, 759.5238037109375, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(753.4798583984375, 805.4578857421875, 790.952392578125, 766.3735961914062, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(756.3003540039062, 810.2930297851562, 778.05859375, 763.1502075195312, nan, nan)"
2025-01-16 10:22:27.926,/8001/eeg,"(763.9560546875, 794.1758422851562, 791.3552856445312, 772.8204956054688, 0.0, 0.0)"
2025-01-16 10:22:27.926,/8001/eeg,"(779.2673950195312, 789.7435913085938, 788.937744140625, 783.6996459960938, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(767.9853515625, 798.2051391601562, 779.6703491210938, 779.6703491210938, nan, nan)"
2025-01-16 10:22:27.969,/8001/eeg,"(755.091552734375, 796.5933837890625, 780.879150390625, 772.0146484375, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(752.6740112304688, 782.893798828125, 789.7435913085938, 753.8828125, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(758.7179565429688, 774.8351440429688, 816.3369750976562, 749.8534545898438, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(758.3150024414062, 777.2527465820312, 811.5018310546875, 757.912109375, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(751.8681030273438, 788.937744140625, 779.6703491210938, 756.3003540039062, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(743.8095092773438, 780.4761962890625, 773.2234497070312, 747.8388061523438, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(755.8974609375, 772.0146484375, 782.087890625, 758.7179565429688, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(792.967041015625, 790.1465454101562, 785.7142944335938, 793.7728881835938, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(802.2344360351562, 791.3552856445312, 803.4432373046875, 799.010986328125, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(783.6996459960938, 784.908447265625, 821.5750732421875, 780.0732421875, 0.0, 0.0)"
2025-01-16 10:22:27.969,/8001/eeg,"(774.8351440429688, 798.6080322265625, 822.7838745117188, 780.0732421875, 0.0, 0.0)"
2025-01-16 10:22:28.010,/8001/eeg,"(779.6703491210938, 790.5494384765625, 806.6666870117188, 786.923095703125, 0.0, 0.0)"
2025-01-16 10:22:28.010,/8001/eeg,"(796.5933837890625, 776.4468994140625, 797.8021850585938, 802.2344360351562, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(834.4688720703125, 819.96337890625, 808.2783813476562, 827.6190185546875, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(822.7838745117188, 823.5897216796875, 790.1465454101562, 813.113525390625, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(801.8314819335938, 805.8607788085938, 776.4468994140625, 804.2490844726562, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(823.1868286132812, 796.5933837890625, 810.6959838867188, 827.6190185546875, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(793.7728881835938, 794.1758422851562, 796.1904907226562, 801.8314819335938, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(807.069580078125, 794.1758422851562, 813.113525390625, 811.5018310546875, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(792.1611938476562, 792.967041015625, 807.4725341796875, 801.4285888671875, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(805.8607788085938, 788.5347900390625, 803.040283203125, 808.2783813476562, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(789.3406372070312, 798.6080322265625, 812.7106323242188, 796.5933837890625, 0.0, 0.0)"
2025-01-16 10:22:28.011,/8001/eeg,"(788.5347900390625, 795.7875366210938, 808.6813354492188, 788.1318969726562, 0.0, 0.0)"
2025-01-16 10:22:28.052,/8001/eeg,"(796.5933837890625, 790.5494384765625, 793.7728881835938, 785.7142944335938, 0.0, 0.0)"
2025-01-16 10:22:28.052,/8001/eeg,"(807.4725341796875, 787.7289428710938, 787.7289428710938, 791.7582397460938, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(825.2014770507812, 801.4285888671875, 798.2051391601562, 819.1575317382812, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(837.6923217773438, 809.89013671875, 794.5787353515625, 835.2747192382812, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(823.99267578125, 791.7582397460938, 806.2637329101562, 824.7985229492188, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(813.113525390625, 801.8314819335938, 826.8131713867188, 817.5457763671875, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(794.1758422851562, 809.4871826171875, 805.8607788085938, 799.4139404296875, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(763.5531005859375, 795.3846435546875, 767.5823974609375, 778.4615478515625, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(771.6116943359375, 804.2490844726562, 767.1795043945312, 784.908447265625, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(794.981689453125, 809.89013671875, 785.3113403320312, 797.8021850585938, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(814.7252807617188, 787.7289428710938, 784.5054931640625, 813.5164794921875, 0.0, 0.0)"
2025-01-16 10:22:28.053,/8001/eeg,"(825.6043701171875, 780.0732421875, 808.6813354492188, 829.2307739257812, 0.0, 0.0)"
2025-01-16 10:22:28.094,/8001/eeg,"(801.8314819335938, 791.3552856445312, 829.2307739257812, 804.6520385742188, 0.0, 0.0)"
2025-01-16 10:22:28.094,/8001/eeg,"(770.4029541015625, 799.010986328125, 802.6373901367188, 765.970703125, 0.0, 0.0)"
2025-01-16 10:22:28.095,/8001/eeg,"(765.5677490234375, 799.4139404296875, 792.967041015625, 760.3296508789062, 0.0, 0.0)"
2025-01-16 10:22:28.095,/8001/eeg,"(781.6849975585938, 797.3992919921875, 798.6080322265625, 784.5054931640625, 0.0, 0.0)"
2025-01-16 10:22:28.095,/8001/eeg,"(795.3846435546875, 797.3992919921875, 799.010986328125, 797.8021850585938, 0.0, 0.0)"
