,mean,std,var,max,min,ptp,skewness,kurtosis,rms,energy,zero_crossing_rate
0,3.204339709777757e-18,0.7361695052012155,0.9977566298116849,2.0965658618893497,-3.075845843334239,5.172411705223589,-0.4294631916825629,2.6172752512763213,0.7369739273759627,500.0000000000057,0.14455489051192097
1,-2.6049668144236438e-17,0.9929812448177537,0.9972760613507999,2.8868531258599317,-2.881697290795293,5.768550416655223,-0.0035903204090853703,0.050264959865014815,0.9940874542937936,500.0000000000091,0.14482786170347323
2,-1.8165609289963108e-17,0.9865099793181911,0.9960207774862737,2.8647103993259537,-3.0450063171252872,5.909716716451243,-0.0534937831207332,0.15413688318371052,0.9879050034620015,500.0000000000073,0.14873601022643304
3,6.346725009699199e-19,0.8214277719368434,0.9962983034143192,2.6715235678311053,-3.2496183087489965,5.921141876580107,-0.06515258698495074,2.0495434376310286,0.8226587931378493,500.0000000000033,0.16677874020466177
