,activity,mobility,complexity
0,0.9977566298116851,0.404740297000412,2.2183877533229386
1,0.9972760613507999,0.46200883222782746,1.6583909900821916
2,0.9960207774862737,0.4671717493466085,1.663233900548301
3,0.9962983034143188,0.4780805028717604,1.8903814507115868
